id,docking_score
54696631,-9.18862
3188408,-9.18839
16239400,-9.18831
17577955,-9.18811
4791416,-9.18787
16745574,-9.18781
16193527,-9.18607
4692079,-9.18542
16406248,-9.1844
9565487,-9.18384
655927,-9.18382
9594283,-9.18322
646009,-9.18297
4603395,-9.18217
24979028,-9.18159
24789280,-9.17989
3650132,-9.17868
1361560,-9.17861
16746208,-9.17845
24790283,-9.17842
1937132,-9.17776
651051,-9.17708
16404250,-9.17678
18080838,-9.17652
2814553,-9.17574
16374727,-9.17528
3821413,-9.17446
2022959,-9.17446
2998619,-9.17445
2312669,-9.17419
1336020,-9.17391
9695789,-9.17384
20919877,-9.17364
16193227,-9.17282
4172393,-9.17276
3224729,-9.17256
9551878,-9.1725
2961811,-9.17246
718064,-9.17225
4440126,-9.17206
20881044,-9.17152
16190726,-9.17136
4034337,-9.17081
9549932,-9.16951
1238254,-9.1691
16746140,-9.16877
6869900,-9.16863
3909416,-9.16838
3238744,-9.16747
15945167,-9.16719
24790374,-9.16717
