id,docking_score
53301771,-10.442
44601899,-10.4411
16011979,-10.4402
44601853,-10.4401
44201571,-10.4372
45280932,-10.4369
44602142,-10.4358
49786489,-10.4279
44201441,-10.4278
49778466,-10.4266
51361434,-10.4249
46903655,-10.4219
16019710,-10.4205
16033186,-10.42
16033153,-10.4148
44202138,-10.412
44201765,-10.4114
5244601,-10.4073
53301797,-10.4044
16020212,-10.4035
16033176,-10.4009
23723781,-10.4
44202323,-10.3963
44201926,-10.3961
16021049,-10.3957
46903958,-10.3922
51359458,-10.3917
53300367,-10.3908
16022329,-10.3875
46903722,-10.3871
44246661,-10.3799
44602133,-10.3776
15989432,-10.3773
53299944,-10.3721
9725759,-10.3715
15989464,-10.3705
44263798,-10.3686
5130247,-10.3681
44201847,-10.3671
46902877,-10.3617
45281142,-10.3614
44602135,-10.3602
16029838,-10.359
5183575,-10.3564
5171196,-10.3526
15989605,-10.3506
15989437,-10.3504
51360410,-10.3481
16019133,-10.3476
16746278,-10.347
44202683,-10.3469
53299462,-10.3465
4247429,-10.346
51361600,-10.3443
16028633,-10.3438
44201482,-10.3404
51359454,-10.3357
16033190,-10.3296
44601921,-10.3295
15989582,-10.3283
16028628,-10.3271
16033683,-10.3265
15989634,-10.3259
44201939,-10.325
51361643,-10.3228
4424821,-10.3169
1146087,-10.3152
44201802,-10.3151
16008458,-10.3144
51359469,-10.3135
44201931,-10.3094
16019193,-10.3078
46904165,-10.3072
51361627,-10.3056
6224263,-10.3016
44201492,-10.3006
53301803,-10.2996
16008572,-10.2995
44201490,-10.2989
53300663,-10.2985
16746516,-10.2982
49795299,-10.2975
45479757,-10.2975
44201555,-10.2957
3238442,-10.2954
16029753,-10.2948
44202939,-10.2921
53301805,-10.2907
16019197,-10.2907
44246664,-10.2879
17756807,-10.2878
16033237,-10.2866
46947935,-10.2865
53300331,-10.2845
16196451,-10.2815
51361626,-10.2787
44202146,-10.2748
15989585,-10.2713
15989390,-10.2709
16033119,-10.2686
53301716,-10.2671
3412770,-10.2661
4644164,-10.2649
46902822,-10.2647
44202625,-10.2609
CP000407578514,-10.2573
3145727,-10.2554
46903676,-10.2534
CP000407093709,-10.2532
53301789,-10.2523
53299692,-10.2515
16293714,-10.2512
16025419,-10.2442
16017310,-10.244
44601608,-10.2437
16011945,-10.2431
53301136,-10.2412
16019647,-10.2411
49778299,-10.2405
53301715,-10.2378
16066619,-10.2378
51361584,-10.2368
44601856,-10.2328
44602139,-10.2292
16033222,-10.2281
53301806,-10.228
53300427,-10.2275
44202140,-10.2244
46903666,-10.2238
44246630,-10.2212
457911,-10.2198
15990874,-10.2183
16007761,-10.2177
16008455,-10.2136
44263656,-10.2109
16012044,-10.208
49790156,-10.2075
46902787,-10.2054
51359470,-10.205
CP000547730878,-10.2043
16033214,-10.2019
51359418,-10.2
15989498,-10.199
44201942,-10.1989
49786396,-10.1925
53356610,-10.192
44202786,-10.1908
45479828,-10.1894
44201484,-10.1865
16017485,-10.1806
16019189,-10.1756
16023082,-10.1727
16025832,-10.1701
16024608,-10.1696
44201948,-10.1689
46903652,-10.1681
44601974,-10.1679
53300310,-10.1679
44201535,-10.167
44202460,-10.1661
16020329,-10.1657
51360191,-10.1652
44246674,-10.1642
2424448,-10.1632
46902802,-10.1629
44201754,-10.1622
4181169,-10.1619
44602134,-10.1614
16028419,-10.1584
46902318,-10.1578
45479830,-10.1554
15989331,-10.1548
16033785,-10.1545
16027652,-10.1529
44202938,-10.1513
44263681,-10.1475
16033220,-10.1459
44601791,-10.1447
45280836,-10.1431
16028605,-10.1423
256880,-10.1414
44247245,-10.1357
16232916,-10.1355
15989004,-10.135
46903670,-10.1346
6219091,-10.1345
45479806,-10.1332
44601916,-10.1325
16012008,-10.13
44263665,-10.1292
16027339,-10.1286
16031962,-10.1275
16029860,-10.1272
51360438,-10.127
136026615,-10.1263
53300338,-10.1261
49790785,-10.1256
15991165,-10.1241
46947958,-10.1224
51361573,-10.1193
44202311,-10.1187
15965404,-10.1184
44263666,-10.1183
16011992,-10.1152
44246578,-10.1147
15992101,-10.1131
51359481,-10.1126
8070712,-10.1114
16019842,-10.1111
51361366,-10.1046
4424817,-10.1018
46902817,-10.1008
44201855,-10.1001
51361628,-10.0988
16746249,-10.0988
53301778,-10.0951
16021077,-10.0941
53299691,-10.0888
44202471,-10.088
51360436,-10.0872
3238582,-10.0845
4336595,-10.0808
3144676,-10.0806
44201589,-10.0773
44246572,-10.0763
16025889,-10.0749
51360202,-10.0718
44601675,-10.0696
652914,-10.0675
44602132,-10.0661
44263649,-10.0645
53299715,-10.0614
15989282,-10.0614
16033242,-10.0604
46903986,-10.0594
16023103,-10.0593
53301753,-10.0591
53300436,-10.0585
135541143,-10.058
15990457,-10.058
5459625,-10.0574
16022874,-10.0571
15989447,-10.0565
44601806,-10.0559
16251188,-10.0549
44201994,-10.0536
51361642,-10.0527
44202515,-10.0513
15989612,-10.0508
16020985,-10.0504
51359317,-10.0501
16019625,-10.0491
16034614,-10.0473
CP000623766452,-10.0471
53301762,-10.047
9262014,-10.0457
46942955,-10.0443
16019125,-10.0426
16033155,-10.0419
16008546,-10.0393
49786639,-10.0392
16032538,-10.037
16008540,-10.0364
44263677,-10.0337
44202800,-10.0299
CP000194318825,-10.0284
44201788,-10.028
16012086,-10.0269
16028580,-10.0267
16020267,-10.0257
44202964,-10.0253
51361599,-10.0221
49786742,-10.0206
1113937,-10.0195
CP000310235653,-10.0191
51361652,-10.015
44201966,-10.0132
16025891,-10.0123
3629083,-10.0123
44601603,-10.0106
53300209,-10.0105
53300854,-10.0086
51361431,-10.0047
51359353,-10.0045
16019875,-10.0033
16029747,-10.0018
46904013,-10.001
51360193,-10.0007
46904927,-10.0006
7287542,-9.99837
3476703,-9.99835
22552207,-9.99625
15989547,-9.99611
51361646,-9.99564
16033341,-9.99466
45280950,-9.99423
CP000078923888,-9.99419
44602127,-9.99383
23657780,-9.99375
46903473,-9.99281
53299710,-9.99214
51359480,-9.99163
53356609,-9.99136
15989428,-9.99086
53300010,-9.99064
3508895,-9.98356
49795339,-9.98331
3482544,-9.98328
3443272,-9.98267
15991170,-9.98175
49795321,-9.98147
15989376,-9.97903
CP001200190988,-9.97651
44201978,-9.97641
16011358,-9.97503
53299935,-9.97433
16008320,-9.97425
16028437,-9.97424
4416090,-9.97405
49789390,-9.974
44202806,-9.97395
16011439,-9.97287
CP000194786921,-9.97284
44202513,-9.9727
46902722,-9.97204
15991166,-9.97055
16027335,-9.97016
15989129,-9.96839
CP000480902390,-9.96705
44601808,-9.96644
49795549,-9.96637
53300318,-9.96633
16017423,-9.96442
CP001375470880,-9.96404
44201808,-9.96299
53299461,-9.96286
46902610,-9.96132
16019783,-9.96117
46903959,-9.9611
11958643,-9.96037
44201679,-9.95945
46902911,-9.95937
44246657,-9.95812
44201857,-9.95624
46902553,-9.95571
15990961,-9.95346
44263653,-9.9532
16018528,-9.95065
20919756,-9.94956
5323190,-9.94953
258078,-9.94857
CP000059148255,-9.94736
16008379,-9.94736
46904864,-9.94531
44601826,-9.94408
16023105,-9.94315
2220410,-9.94271
44202301,-9.93941
46902856,-9.9382
3629076,-9.93754
51361017,-9.93515
7216698,-9.93481
15989314,-9.93468
51360197,-9.93419
16026853,-9.93353
56642822,-9.93255
16011934,-9.93223
16011367,-9.92877
53301790,-9.9284
51361632,-9.92823
1113938,-9.92626
49789522,-9.92574
345994,-9.92366
10644955,-9.92072
42627822,-9.91985
16019155,-9.91978
46902725,-9.91925
15988374,-9.91918
44601795,-9.91902
16019860,-9.919
248537,-9.91622
CP000001564569,-9.91601
16019103,-9.91366
44601934,-9.91353
16023235,-9.91352
44202281,-9.91156
16194112,-9.91147
16033121,-9.91142
16024229,-9.90999
16021083,-9.90941
16405270,-9.90873
16018770,-9.90851
16020245,-9.90795
51360450,-9.90794
51360455,-9.90649
44246699,-9.90547
44246577,-9.90463
16009905,-9.90407
16016743,-9.90324
16195714,-9.90214
53300671,-9.89584
2433902,-9.89433
45281125,-9.88952
46904709,-9.88791
16028764,-9.88736
16012207,-9.88459
16017467,-9.88277
44825735,-9.88143
53299687,-9.88072
16017487,-9.8786
16012118,-9.87841
16024495,-9.87454
16024587,-9.87321
CP002413813068,-9.87315
2963816,-9.87212
4259939,-9.8718
16019623,-9.87159
16028418,-9.87067
44246670,-9.86881
44201435,-9.86861
45281016,-9.86825
45281015,-9.86762
44601922,-9.86699
46902698,-9.8663
16033127,-9.86617
243462,-9.86467
51360302,-9.86438
46904278,-9.8619
7422567,-9.86126
2346118,-9.85958
15989475,-9.8582
16025836,-9.85723
16033620,-9.85711
15989635,-9.85704
46902626,-9.8556
53300649,-9.85504
44246587,-9.85483
135546735,-9.85334
46903653,-9.85285
16011951,-9.85273
49792724,-9.85166
44202529,-9.85134
51360290,-9.84977
53300057,-9.84958
49792367,-9.84499
1229865,-9.84315
9549701,-9.84314
15989422,-9.84212
2882440,-9.84186
49792333,-9.83976
51360405,-9.83956
CP000193111835,-9.83955
46948687,-9.83829
51361363,-9.83751
16012777,-9.83716
44602126,-9.83422
45479814,-9.83386
51361653,-9.83371
46902829,-9.83341
15991157,-9.82864
16030973,-9.82845
16011943,-9.8278
44601855,-9.82709
CP000194362961,-9.8267
16028365,-9.82547
49789544,-9.82528
44201894,-9.82503
51361368,-9.82494
16019165,-9.82481
16008514,-9.82414
4548541,-9.82339
16325786,-9.82196
16012669,-9.82174
51360432,-9.82095
16025922,-9.81936
51360981,-9.81861
44263662,-9.81846
3531406,-9.81785
16031938,-9.81691
46903880,-9.81606
51360414,-9.81576
51359325,-9.81316
18565424,-9.81261
49778533,-9.81135
15989306,-9.81094
46903164,-9.81005
53301779,-9.80987
46903660,-9.80736
51360303,-9.80687
49786879,-9.8067
44602123,-9.80646
44825729,-9.80644
16018172,-9.80618
44201751,-9.8052
16021145,-9.8041
36207,-9.80387
15990927,-9.80347
15989349,-9.80318
53299681,-9.80078
16022844,-9.79986
16031319,-9.7994
44202876,-9.79906
16023074,-9.7972
3241408,-9.79702
49795664,-9.79683
24761478,-9.79605
42627842,-9.79457
53300856,-9.79445
44601689,-9.79377
16016854,-9.79355
16029660,-9.79339
16024231,-9.79322
16028548,-9.7917
1100832,-9.79058
16032743,-9.79035
44825702,-9.78988
44601647,-9.78783
16029693,-9.78714
44601938,-9.78693
2879592,-9.78686
16020333,-9.78392
16017461,-9.7831
294997,-9.78178
44601925,-9.78098
44202738,-9.77967
46902716,-9.7793
46902855,-9.77929
44601691,-9.77922
44601817,-9.77829
15990461,-9.77784
16033182,-9.7768
16030587,-9.77647
42627843,-9.7758
16302191,-9.77565
49790838,-9.77509
51361576,-9.775
4072426,-9.77498
46904006,-9.7746
45479820,-9.7737
44201790,-9.77338
16012814,-9.77327
4424945,-9.77303
2205525,-9.77298
135546930,-9.77221
44201935,-9.77187
11835303,-9.77079
49786397,-9.77075
16012103,-9.77055
51360964,-9.76992
49790244,-9.76959
16011456,-9.76822
53300368,-9.76759
46902707,-9.76658
16021055,-9.76634
135398501,-9.76445
664042,-9.7642
4791285,-9.76412
45281126,-9.76118
16027699,-9.76103
CP000340384345,-9.76093
16034053,-9.76084
CP001041707509,-9.75985
16007582,-9.75954
16028390,-9.75855
15989287,-9.75779
16033095,-9.75767
51361012,-9.7573
44601894,-9.75698
44201707,-9.75685
4755006,-9.75591
51359417,-9.75545
51359475,-9.75525
44202534,-9.75489
44263654,-9.75486
5336605,-9.75414
15989386,-9.75393
3611530,-9.75381
44246590,-9.75372
46902514,-9.75221
49790739,-9.75191
16012104,-9.75133
16029827,-9.75009
3228843,-9.74986
45281141,-9.74984
16019161,-9.748
49786862,-9.74626
15988508,-9.74328
46496038,-9.7424
46903663,-9.74128
46902908,-9.74053
650316,-9.73924
16008548,-9.73892
5130250,-9.73779
51360292,-9.736
3546041,-9.73269
16013601,-9.73211
16012507,-9.73082
225126,-9.73022
45281135,-9.73018
49786722,-9.72954
648769,-9.72928
45281143,-9.72799
16008705,-9.72776
16025932,-9.72715
136026609,-9.72704
16025924,-9.72701
42608819,-9.72668
51361634,-9.72642
3245905,-9.72641
1469400,-9.72563
15990220,-9.72399
44263673,-9.72286
7223037,-9.72279
16029691,-9.72273
4424820,-9.72188
44263668,-9.72163
16016897,-9.72064
46904072,-9.72027
16025812,-9.71995
49795174,-9.71976
3531067,-9.71778
15989537,-9.71768
53300440,-9.71744
16034772,-9.71727
44601792,-9.71639
44263782,-9.71596
15990465,-9.71522
15991218,-9.71416
16012203,-9.71411
44201720,-9.7138
16021888,-9.71333
16022609,-9.71272
CP001160002425,-9.71154
49789147,-9.71077
46904308,-9.71037
24791467,-9.70818
16028664,-9.70811
44602128,-9.70797
44825757,-9.70748
16019712,-9.70734
16020265,-9.70707
16025449,-9.70612
CP000194596159,-9.70596
44202502,-9.70489
136026597,-9.70345
16021293,-9.70257
16028400,-9.70166
53301050,-9.70136
53299938,-9.70127
51361649,-9.69958
16247592,-9.69943
3508893,-9.69934
44201800,-9.69916
49786296,-9.6989
16022846,-9.69846
16021926,-9.69806
16009602,-9.69706
CP000197074231,-9.69609
16021383,-9.69579
3515612,-9.69519
44202849,-9.69512
5323198,-9.69411
15990435,-9.69246
53299920,-9.69198
5578990,-9.69165
45281145,-9.69104
6603214,-9.69098
45280934,-9.6904
15991156,-9.69039
CP002066185609,-9.69038
7223031,-9.68991
16008462,-9.68938
16025846,-9.68848
15990501,-9.68842
44202937,-9.68787
16024896,-9.68729
15991169,-9.68723
7287558,-9.68717
CP000078963212,-9.68554
44202060,-9.68532
CP000062542550,-9.68528
136026602,-9.68493
16032909,-9.68398
16033184,-9.68363
16019615,-9.68248
15987654,-9.68172
46904936,-9.68147
51361639,-9.68134
5012690,-9.68035
44202325,-9.68033
16023136,-9.68027
16009115,-9.67959
44201601,-9.67879
49795795,-9.67732
53300304,-9.67625
46902834,-9.6749
16239721,-9.67331
16011968,-9.67317
5084026,-9.67315
25581096,-9.67261
7222866,-9.67162
3144651,-9.66983
44263682,-9.6696
53300679,-9.66951
16012717,-9.66906
15987993,-9.66853
16010720,-9.66832
46903214,-9.66819
49792271,-9.66818
2946224,-9.66794
44246591,-9.66771
16025698,-9.66606
6602611,-9.66517
4787061,-9.66513
49792122,-9.66422
3515359,-9.66356
4073352,-9.66301
260315,-9.66297
15990847,-9.66153
15989633,-9.66121
CP000498806645,-9.6593
44201597,-9.65848
16022864,-9.65756
46903702,-9.65743
4058990,-9.65717
44601936,-9.65681
15991168,-9.6556
16020520,-9.65486
CP001573388192,-9.65477
2311299,-9.65379
CP000233009499,-9.6535
4424814,-9.65283
46944157,-9.65271
49789219,-9.65149
5343372,-9.65148
2979891,-9.65118
16019167,-9.65116
1164826,-9.65068
16032022,-9.64983
49791491,-9.64982
9583976,-9.64915
16011326,-9.64859
16023964,-9.6485
46903733,-9.64745
2134800,-9.64662
9584500,-9.64646
44202951,-9.64477
51360120,-9.64444
44202610,-9.64385
15989156,-9.64367
46904707,-9.64335
51360183,-9.64225
16027234,-9.64166
42627821,-9.64162
44201796,-9.64153
CP000553514800,-9.64072
3297088,-9.63996
10864994,-9.63987
CP000320632288,-9.63941
16028785,-9.63762
16025934,-9.63716
44246652,-9.63647
44202477,-9.63572
16034228,-9.63549
15987923,-9.63456
46942739,-9.63436
16008329,-9.63299
53300080,-9.63169
16028606,-9.63164
24687742,-9.63162
16025937,-9.63017
15945644,-9.62836
3390104,-9.62788
4152536,-9.62767
15988942,-9.62415
46904193,-9.62404
44601602,-9.62248
3647100,-9.62185
16012048,-9.62074
16011497,-9.61988
44201466,-9.61973
16023873,-9.61897
16018794,-9.61714
53300648,-9.6161
16746251,-9.61605
42903006,-9.61519
7216552,-9.61218
16746092,-9.61207
15989596,-9.61133
46902810,-9.60993
46942938,-9.60987
CP000406987876,-9.60897
15990433,-9.60814
16021896,-9.60627
44201644,-9.60621
53301795,-9.60619
2134272,-9.60617
16011366,-9.60608
53300330,-9.60603
16196040,-9.60569
16019643,-9.60559
234219,-9.60455
49790271,-9.60324
16024296,-9.60278
16021449,-9.60197
16746478,-9.60131
53300326,-9.60079
2813686,-9.60001
53299688,-9.5998
16019867,-9.59912
2895171,-9.59907
51360408,-9.59891
16012482,-9.59744
7223026,-9.59716
3238046,-9.59703
49789930,-9.59659
16019870,-9.59657
49795750,-9.59618
16011786,-9.59604
16028851,-9.59573
44202833,-9.5957
15990467,-9.59543
16324174,-9.5954
46902807,-9.59513
44202550,-9.59482
16034787,-9.59441
53300278,-9.59328
44201529,-9.59302
16025786,-9.59193
16028421,-9.59166
44601961,-9.59153
46948547,-9.59081
16020846,-9.59073
49790554,-9.59061
51360136,-9.5904
662304,-9.59028
51361630,-9.59001
46903879,-9.58779
16030915,-9.58769
44202942,-9.58702
CP000935784909,-9.58668
4846116,-9.58607
2125905,-9.58571
16195122,-9.58565
16015473,-9.58513
46944029,-9.58488
46902596,-9.58431
46902590,-9.58295
5067035,-9.58276
49778414,-9.58193
3145652,-9.58179
16009293,-9.58163
16011989,-9.58102
16029825,-9.58098
241388,-9.5809
51358919,-9.5803
3145726,-9.57992
44246662,-9.57971
44246592,-9.57959
53300012,-9.57867
4280155,-9.57855
53299436,-9.57807
CP001582827589,-9.5774
16019772,-9.57691
16034798,-9.57653
44202425,-9.57632
49789614,-9.57603
46904002,-9.5754
49786246,-9.57498
46904316,-9.5748
15989226,-9.57376
16413231,-9.57368
44202549,-9.57328
44825733,-9.57187
51361610,-9.57163
1136207,-9.5711
4231141,-9.57081
16011431,-9.57047
11835312,-9.56981
49789283,-9.56971
16019805,-9.56963
16012305,-9.56862
16008520,-9.56859
16021349,-9.56829
2086059,-9.56828
3515611,-9.56793
46943135,-9.56774
15989445,-9.5677
4247431,-9.56644
49789973,-9.56466
16187822,-9.56347
46902348,-9.56343
CP002097527719,-9.56292
46948321,-9.5625
44202644,-9.56225
49790423,-9.56199
16745504,-9.56189
53301614,-9.56109
16029491,-9.56091
2315073,-9.56086
CP000192551344,-9.56054
15990527,-9.5604
46903778,-9.55983
16019641,-9.55903
15995920,-9.55863
16011520,-9.55856
15990521,-9.55788
51360421,-9.55773
16031941,-9.5566
5012677,-9.55637
46948340,-9.55597
4261993,-9.55531
45479768,-9.55528
16009532,-9.55507
16023107,-9.55465
51361589,-9.55418
16033208,-9.55413
44246969,-9.55411
CP000384516474,-9.55374
5083147,-9.5536
53300034,-9.55346
46902714,-9.55328
5282414,-9.55327
16682411,-9.55323
46948559,-9.55294
5182030,-9.55271
46902445,-9.55266
16024589,-9.55246
CP000101838421,-9.55241
16019803,-9.55239
16034610,-9.55139
16030961,-9.55087
16019781,-9.55058
44601923,-9.5504
46948417,-9.54975
4135187,-9.54941
5085070,-9.54936
46903740,-9.54925
44201406,-9.549
16012145,-9.54887
44202977,-9.54858
5183858,-9.548
2928005,-9.54767
16032862,-9.54762
16028745,-9.54669
16021051,-9.54558
CP000523414880,-9.54549
16023639,-9.54517
16019903,-9.54515
45479898,-9.54444
16008776,-9.5438
15989212,-9.54341
16017405,-9.54321
51360122,-9.54317
44601609,-9.54247
42627820,-9.54244
24747640,-9.54239
16011991,-9.54179
16007772,-9.54142
51360419,-9.54132
46943011,-9.54116
16015041,-9.54098
CP000547077644,-9.54055
989870,-9.54045
4754653,-9.54039
24982484,-9.54017
46903672,-9.54012
46944232,-9.53978
46902325,-9.53918
44246568,-9.5389
16029025,-9.53824
53301041,-9.53734
17585264,-9.53711
16029935,-9.53709
16012097,-9.53675
46943778,-9.53574
16018272,-9.53512
44502712,-9.53462
16012490,-9.53403
46902603,-9.53389
44263648,-9.53358
16012033,-9.53345
5059450,-9.53319
44247247,-9.53316
CP002937047588,-9.53309
53301787,-9.53257
51361648,-9.53245
46942429,-9.53236
49790588,-9.53215
2465262,-9.53183
53299713,-9.53089
CP000549502224,-9.53015
1111193,-9.52962
3408318,-9.52788
46903675,-9.52752
16021015,-9.52709
16010809,-9.52693
16024904,-9.52669
44202441,-9.52657
53300853,-9.52605
15989170,-9.52516
46948521,-9.52494
648374,-9.52456
16032820,-9.52422
665737,-9.52407
44601807,-9.52386
16018798,-9.52357
49790925,-9.52348
2976907,-9.52306
16025351,-9.52229
20912340,-9.52045
51360448,-9.52034
268762,-9.52027
49790431,-9.51956
16033123,-9.51949
16315191,-9.51775
51360152,-9.51731
16020981,-9.51723
5776408,-9.51665
CP000131646554,-9.51651
4658323,-9.51622
15989032,-9.51593
16029483,-9.51592
49790232,-9.51582
49778419,-9.51507
45479816,-9.51501
16015344,-9.51485
3159995,-9.51451
2360429,-9.51434
44825736,-9.51343
5143391,-9.51272
16031417,-9.51182
45281012,-9.51153
44201462,-9.51138
16014939,-9.51128
44601809,-9.51064
16034291,-9.51061
16012001,-9.51034
15988827,-9.50988
49789571,-9.50937
1279246,-9.50925
46902915,-9.50874
15998861,-9.50872
16011999,-9.50866
16008063,-9.50761
49790888,-9.50739
46902728,-9.50704
16023875,-9.50681
16012137,-9.50652
CP001375866284,-9.50648
53301783,-9.50628
45281124,-9.50616
16009030,-9.50608
44263647,-9.50597
645287,-9.50529
45480018,-9.50429
53300678,-9.50279
16028607,-9.50208
16011960,-9.50191
